codigo_universal_linha,coluna,tipo_inconsistencia,categoria,cod_coluna
79722_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79721_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79720_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79719_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79718_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79717_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79716_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79715_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
78968_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79714_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
78842_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79713_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79712_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79711_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79710_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79709_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79708_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79707_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79706_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79705_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79704_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79703_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79702_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79701_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
78988_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79700_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79699_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79698_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79697_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79696_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79695_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
78297_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
68065_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79694_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79693_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79015_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79692_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79691_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79690_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
