codigo_universal_linha,coluna,tipo_inconsistencia,categoria,cod_coluna
55920_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
14073_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76108_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76107_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
70105_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
63090_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76106_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76105_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
36195_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
53547_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
32748_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
50219_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76104_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76103_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76102_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76101_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76100_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76099_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76098_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76097_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
54374_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76096_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
36845_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76095_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
31983_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
32437_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
56375_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76094_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
74745_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76093_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76092_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
20188_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76091_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
39760_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76090_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76089_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
53419_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
48175_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76088_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
53520_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76087_2943911,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76086_2943907,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76085_2943907,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76084_2943907,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76083_2943907,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76082_2943907,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
64967_2943907,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76081_2943907,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76080_2943907,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76079_2943907,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
58872_2943907,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76078_2943907,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76077_2943907,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
75250_2943907,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
55030_2943907,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76076_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76075_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76074_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76073_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
60915_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
35238_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76072_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76071_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
3361_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
61706_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76070_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76069_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76068_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76067_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76066_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
63945_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76065_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76064_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76063_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76062_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76061_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
58245_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76060_2944957,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
69712_2923931,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
75338_2923931,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76059_2923931,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
59231_2923931,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
52281_2923931,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76058_2923931,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
69752_2923931,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
69699_2923931,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
65031_2923931,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
69708_2923931,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
69731_2923931,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
